compilation_file,flag
/sed.o,O2
/sed.o,fstack-protector-strong
/seek_by_jump.c,D_FORTIFY_SOURCE=2
/seek_by_jump.c,O2
/seek_by_jump.c,fstack-protector-strong
/seek_by_jump.o,D_FORTIFY_SOURCE=2
/seek_by_jump.o,O2
/seek_by_jump.o,fstack-protector-strong
/seek_by_read.c,D_FORTIFY_SOURCE=2
/seek_by_read.c,O2
/seek_by_read.c,fstack-protector-strong
/seek_by_read.o,D_FORTIFY_SOURCE=2
/seek_by_read.o,O2
/seek_by_read.o,fstack-protector-strong
/seq.c,D_FORTIFY_SOURCE=2
/seq.c,O2
/seq.c,fstack-protector-strong
/seq.o,D_FORTIFY_SOURCE=2
/seq.o,O2
/seq.o,fstack-protector-strong
/serial-uclass.c,PIE
/serial-uclass.o,PIE
/serial_pl01x.c,PIE
/serial_pl01x.o,PIE
/setconsole.c,D_FORTIFY_SOURCE=2
/setconsole.c,O2
/setconsole.c,fstack-protector-strong
/setconsole.o,D_FORTIFY_SOURCE=2
/setconsole.o,O2
/setconsole.o,fstack-protector-strong
/setexpr.c,PIE
/setexpr.o,PIE
/setjmp_aarch64.o,PIE
/setsid.c,D_FORTIFY_SOURCE=2
/setsid.c,O2
/setsid.c,fstack-protector-strong
/setsid.o,D_FORTIFY_SOURCE=2
/setsid.o,O2
/setsid.o,fstack-protector-strong
/setup_environment.c,D_FORTIFY_SOURCE=2
/setup_environment.c,O2
/setup_environment.c,fstack-protector-strong
/setup_environment.o,D_FORTIFY_SOURCE=2
/setup_environment.o,O2
/setup_environment.o,fstack-protector-strong
/sha1.c,O2
/sha1.c,PIE
/sha1.c,PIE
/sha1.o,O2
/sha1.o,O2
/sha1.o,O2
/sha1.o,PIE
/sha1.o,PIE
/sha2.c,O2
/sha2.c,O3
/sha2.c,fPIC
/sha2.o,O2
/sha2.o,O3
/sha2.o,fPIC
/sha256.c,O2
/sha256.c,PIE
/sha256.c,PIE
/sha256.o,O2
/sha256.o,O2
/sha256.o,O2
/sha256.o,PIE
/sha256.o,PIE
/sha512.c,O2
/sha512.o,O2
/shell_common.c,D_FORTIFY_SOURCE=2
/shell_common.c,O2
/shell_common.c,fstack-protector-strong
/shell_common.o,D_FORTIFY_SOURCE=2
/shell_common.o,O2
/shell_common.o,fstack-protector-strong
/shuf.c,D_FORTIFY_SOURCE=2
/shuf.c,O2
/shuf.c,fstack-protector-strong
/shuf.o,D_FORTIFY_SOURCE=2
/shuf.o,O2
/shuf.o,fstack-protector-strong
/signalpipe.c,D_FORTIFY_SOURCE=2
/signalpipe.c,O2
/signalpipe.c,fstack-protector-strong
/signalpipe.o,D_FORTIFY_SOURCE=2
/signalpipe.o,O2
/signalpipe.o,fstack-protector-strong
/signals.c,D_FORTIFY_SOURCE=2
/signals.c,O2
/signals.c,fstack-protector-strong
/signals.o,D_FORTIFY_SOURCE=2
/signals.o,O2
/signals.o,fstack-protector-strong
/simics_siliconCompiling source file HelperFunctions.c,fPIC
/simics_siliconead.o,fPIC
/simicsfs-client-6.0.26+c2.g6d1027esimicsfs-prot.o,D_FORTIFY_SOURCE=2
/simicsfs-client-6.0.26+c2.g6d1027esimicsfs-client.o,relro
/simicsfs-client-6.0.26+c2.g6d1027esimicsfs-prot.o,fstack-protector-strong
/simicsfs-client-6.0.26+c2.g6d1027esimicsfs-prot.o,relro
/simicsfs-client-6.0.26+c2.g6d1027esimicsfs-client.o,fstack-protector-strong
/simicsfs-client-6.0.26+c2.g6d1027esimicsfs-prot.o simicsfs-prot.c,fstack-protector-strong
/simicsfs-client-6.0.26+c2.g6d1027esimicsfs-prot.o simicsfs-prot.c,O2
/simicsfs-client-6.0.26+c2.g6d1027esimicsfs-prot.o simicsfs-prot.c,D_FORTIFY_SOURCE=2
/simicsfs-client-6.0.26+c2.g6d1027esimicsfs-client.o simicsfs-client.c,O2
/simicsfs-client-6.0.26+c2.g6d1027esimicsfs-client.o simicsfs-client.c,D_FORTIFY_SOURCE=2
/simicsfs-client-6.0.26+c2.g6d1027esimicsfs-client.o,O2
/simicsfs-client-6.0.26+c2.g6d1027esimicsfs-prot.o,O2
/simicsfs-client-6.0.26+c2.g6d1027esimicsfs-client.o,D_FORTIFY_SOURCE=2
/simicsfs-client-6.0.26+c2.g6d1027esimicsfs-client.o simicsfs-client.c,fstack-protector-strong
/simicsfs-client.o,O2
/simicsfs-client.o,D_FORTIFY_SOURCE=2
/simicsfs-client.o,fstack-protector-strong
/simicsfs-client.o,relro
/simicsfs-client.o simicsfs-client.c,D_FORTIFY_SOURCE=2
/simicsfs-client.o simicsfs-client.c,O2
/simicsfs-client.o simicsfs-client.c,fstack-protector-strong
/simicsfs-prot.o,O2
/simicsfs-prot.o,D_FORTIFY_SOURCE=2
/simicsfs-prot.o,fstack-protector-strong
/simicsfs-prot.o,relro
/simicsfs-prot.o simicsfs-prot.c,D_FORTIFY_SOURCE=2
/simicsfs-prot.o simicsfs-prot.c,O2
/simicsfs-prot.o simicsfs-prot.c,fstack-protector-strong
/simple-bus.c,PIE
/simple-bus.o,PIE
/simplify_path.c,D_FORTIFY_SOURCE=2
/simplify_path.c,O2
/simplify_path.c,fstack-protector-strong
/simplify_path.o,D_FORTIFY_SOURCE=2
/simplify_path.o,O2
/simplify_path.o,fstack-protector-strong
/single_argv.c,D_FORTIFY_SOURCE=2
/single_argv.c,O2
/single_argv.c,fstack-protector-strong
/single_argv.o,D_FORTIFY_SOURCE=2
/single_argv.o,O2
/single_argv.o,fstack-protector-strong
/skip_whitespace.c,D_FORTIFY_SOURCE=2
/skip_whitespace.c,O2
/skip_whitespace.c,fstack-protector-strong
/skip_whitespace.o,D_FORTIFY_SOURCE=2
/skip_whitespace.o,O2
/skip_whitespace.o,fstack-protector-strong
/sleep.c,D_FORTIFY_SOURCE=2
/sleep.c,O2
/sleep.c,PIE
/sleep.c,fstack-protector-strong
/sleep.o,D_FORTIFY_SOURCE=2
/sleep.o,O2
/sleep.o,PIE
/sleep.o,fstack-protector-strong
/slre.c,PIE
/slre.o,PIE
/smbios.c,PIE
/smbios.o,PIE
/smccc-call.o,PIE
/socfpgaimage.c,O2
/socfpgaimage.o,O2
/socfpgaimage.o,O2
/socfpgaimage.o,O2
/socket.c,D_FORTIFY_SOURCE=2
/socket.c,O2
/socket.c,fstack-protector-strong
/socket.o,D_FORTIFY_SOURCE=2
/socket.o,O2
/socket.o,fstack-protector-strong
/sort.c,D_FORTIFY_SOURCE=2
/sort.c,O2
/sort.c,fstack-protector-strong
/sort.o,D_FORTIFY_SOURCE=2
/sort.o,O2
/sort.o,fstack-protector-strong
/source.c,PIE
/source.o,PIE
/speed_table.c,D_FORTIFY_SOURCE=2
/speed_table.c,O2
/speed_table.c,fstack-protector-strong
/speed_table.o,D_FORTIFY_SOURCE=2
/speed_table.o,O2
/speed_table.o,fstack-protector-strong
/spi.c,PIE
/spi.o,PIE
/spl_size_limit.c,O2
/splash.c,PIE
/splash.o,PIE
/squashfs.c,D_FORTIFY_SOURCE=2
/squashfs.c,O2
/squashfs.c,fstack-protector-strong
/squashfs.o,D_FORTIFY_SOURCE=2
/squashfs.o,O2
/squashfs.o,fstack-protector-strong
/src pim_vfio.o pim.o,O2
/src pim_vfio.o pim.o,relro
/src -c pim_vfio.c -o pim_vfio.o,O2
/src -c pim.c -o pim.o,O2
/src pim_vfio.o pim.o,relro
/src pim_vfio.o pim.o,O2
/src -c pim_vfio.c -o pim_vfio.o,O2
/srcpos.c,O2
/srcpos.o,O2
/srcpos.o,O2
/stack.c,PIE
/stack.o,PIE
/start.o,PIE
/start_stop_daemon.c,D_FORTIFY_SOURCE=2
/start_stop_daemon.c,O2
/start_stop_daemon.c,fstack-protector-strong
/start_stop_daemon.o,D_FORTIFY_SOURCE=2
/start_stop_daemon.o,O2
/start_stop_daemon.o,fstack-protector-strong
/stat.c,D_FORTIFY_SOURCE=2
/stat.c,O2
/stat.c,fstack-protector-strong
/stat.o,D_FORTIFY_SOURCE=2
/stat.o,O2
/stat.o,fstack-protector-strong
/stdio.c,PIE
/stdio.o,PIE
/stm32image.c,O2
/stm32image.o,O2
/stm32image.o,O2
/stm32image.o,O2
/str_tolower.c,D_FORTIFY_SOURCE=2
/str_tolower.c,O2
/str_tolower.c,fstack-protector-strong
/str_tolower.o,D_FORTIFY_SOURCE=2
/str_tolower.o,O2
/str_tolower.o,fstack-protector-strong
/string.c,PIE
/string.o,PIE
/strings.c,D_FORTIFY_SOURCE=2
/strings.c,O2
/strings.c,fstack-protector-strong
/strings.o,D_FORTIFY_SOURCE=2
/strings.o,O2
/strings.o,fstack-protector-strong
/strmhz.c,PIE
/strmhz.o,PIE
/strrstr.c,D_FORTIFY_SOURCE=2
/strrstr.c,O2
/strrstr.c,fstack-protector-strong
/strrstr.o,D_FORTIFY_SOURCE=2
/strrstr.o,O2
/strrstr.o,fstack-protector-strong
/strto.c,PIE
/strto.o,PIE
/stty.c,D_FORTIFY_SOURCE=2
/stty.c,O2
/stty.c,fstack-protector-strong
/stty.o,D_FORTIFY_SOURCE=2
/stty.o,O2
/stty.o,fstack-protector-strong
/stubs.c,PIE
/stubs.o,PIE
/su.c,D_FORTIFY_SOURCE=2
/su.c,O2
/su.c,fstack-protector-strong
/su.o,D_FORTIFY_SOURCE=2
/su.o,O2
/su.o,fstack-protector-strong
/sulogin.c,D_FORTIFY_SOURCE=2
/sulogin.c,O2
/sulogin.c,fstack-protector-strong
/sulogin.o,D_FORTIFY_SOURCE=2
/sulogin.o,O2
/sulogin.o,fstack-protector-strong
/sunxi_egon.c,O2
/sunxi_egon.o,O2
/swaponoff.c,D_FORTIFY_SOURCE=2
/swaponoff.c,O2
/swaponoff.c,fstack-protector-strong
/swaponoff.o,D_FORTIFY_SOURCE=2
/swaponoff.o,O2
/swaponoff.o,fstack-protector-strong
/switch_root.c,D_FORTIFY_SOURCE=2
/switch_root.c,O2
/switch_root.c,fstack-protector-strong
/switch_root.o,D_FORTIFY_SOURCE=2
/switch_root.o,O2
/switch_root.o,fstack-protector-strong
/sync.c,D_FORTIFY_SOURCE=2
/sync.c,O2
/sync.c,fstack-protector-strong
/sync.o,D_FORTIFY_SOURCE=2
/sync.o,O2
/sync.o,fstack-protector-strong
/syscon_lib_access.c,fPIC
/syscon_lib_access.o,fPIC
/syscon_lib_smc_access.c,fPIC
/sysconf.c,D_FORTIFY_SOURCE=2
/sysconf.c,O2
/sysconf.c,fstack-protector-strong
/sysconf.o,D_FORTIFY_SOURCE=2
/sysconf.o,O2
/sysconf.o,fstack-protector-strong
/sysctl.c,D_FORTIFY_SOURCE=2
/sysctl.c,O2
/sysctl.c,fstack-protector-strong
/sysctl.o,D_FORTIFY_SOURCE=2
/sysctl.o,O2
/sysctl.o,fstack-protector-strong
/syslogd_and_logger.c,D_FORTIFY_SOURCE=2
/syslogd_and_logger.c,O2
/syslogd_and_logger.c,fstack-protector-strong
/syslogd_and_logger.o,D_FORTIFY_SOURCE=2
/syslogd_and_logger.o,O2
/syslogd_and_logger.o,fstack-protector-strong
/tables_csum.c,PIE
/tables_csum.o,PIE
/tail.c,D_FORTIFY_SOURCE=2
/tail.c,O2
/tail.c,fstack-protector-strong
/tail.o,D_FORTIFY_SOURCE=2
/tail.o,O2
/tail.o,fstack-protector-strong
/tar.c,D_FORTIFY_SOURCE=2
/tar.c,O2
/tar.c,fstack-protector-strong
/tar.o,D_FORTIFY_SOURCE=2
/tar.o,O2
/tar.o,fstack-protector-strong
/tee.c,D_FORTIFY_SOURCE=2
/tee.c,O2
/tee.c,fstack-protector-strong
/tee.o,D_FORTIFY_SOURCE=2
/tee.o,O2
/tee.o,fstack-protector-strong
/telnet.c,D_FORTIFY_SOURCE=2
/telnet.c,O2
/telnet.c,fstack-protector-strong
/telnet.o,D_FORTIFY_SOURCE=2
/telnet.o,O2
/telnet.o,fstack-protector-strong
/test.c,D_FORTIFY_SOURCE=2
/test.c,O2
/test.c,PIE
/test.c,fstack-protector-strong
/test.o,D_FORTIFY_SOURCE=2
/test.o,O2
/test.o,PIE
/test.o,fstack-protector-strong
/test_ptr_hack.c,D_FORTIFY_SOURCE=2
/test_ptr_hack.c,O2
/test_ptr_hack.c,fstack-protector-strong
/test_ptr_hack.o,D_FORTIFY_SOURCE=2
/test_ptr_hack.o,O2
/test_ptr_hack.o,fstack-protector-strong
/tftp.c,D_FORTIFY_SOURCE=2
/tftp.c,O2
/tftp.c,PIE
/tftp.c,fstack-protector-strong
/tftp.o,D_FORTIFY_SOURCE=2
/tftp.o,O2
/tftp.o,PIE
/tftp.o,fstack-protector-strong
/time.c,D_FORTIFY_SOURCE=2
/time.c,O2
/time.c,PIE
/time.c,fstack-protector-strong
/time.o,D_FORTIFY_SOURCE=2
/time.o,O2
/time.o,PIE
/time.o,fstack-protector-strong
/timingsafe_bcmp.c,O2
/timingsafe_bcmp.c,fPIC
/timingsafe_bcmp.o,O2
/timingsafe_bcmp.o,fPIC
/tlb.o,PIE
/tls.c,D_FORTIFY_SOURCE=2
/tls.c,O2
/tls.c,fstack-protector-strong
/tls.o,D_FORTIFY_SOURCE=2
/tls.o,O2
/tls.o,fstack-protector-strong
/tls_aes.c,D_FORTIFY_SOURCE=2
/tls_aes.c,O2
/tls_aes.c,fstack-protector-strong
/tls_aes.o,D_FORTIFY_SOURCE=2
/tls_aes.o,O2
/tls_aes.o,fstack-protector-strong
/tls_aesgcm.c,D_FORTIFY_SOURCE=2
/tls_aesgcm.c,O2
/tls_aesgcm.c,fstack-protector-strong
/tls_aesgcm.o,D_FORTIFY_SOURCE=2
/tls_aesgcm.o,O2
/tls_aesgcm.o,fstack-protector-strong
/tls_fe.c,D_FORTIFY_SOURCE=2
/tls_fe.c,O2
/tls_fe.c,fstack-protector-strong
/tls_fe.o,D_FORTIFY_SOURCE=2
/tls_fe.o,O2
/tls_fe.o,fstack-protector-strong
/tls_pstm.c,D_FORTIFY_SOURCE=2
/tls_pstm.c,O2
/tls_pstm.c,fstack-protector-strong
/tls_pstm.o,D_FORTIFY_SOURCE=2
/tls_pstm.o,O2
/tls_pstm.o,fstack-protector-strong
/tls_pstm_montgomery_reduce.c,D_FORTIFY_SOURCE=2
/tls_pstm_montgomery_reduce.c,O2
/tls_pstm_montgomery_reduce.c,fstack-protector-strong
/tls_pstm_montgomery_reduce.o,D_FORTIFY_SOURCE=2
/tls_pstm_montgomery_reduce.o,O2
/tls_pstm_montgomery_reduce.o,fstack-protector-strong
/tls_pstm_mul_comba.c,D_FORTIFY_SOURCE=2
/tls_pstm_mul_comba.c,O2
/tls_pstm_mul_comba.c,fstack-protector-strong
/tls_pstm_mul_comba.o,D_FORTIFY_SOURCE=2
/tls_pstm_mul_comba.o,O2
/tls_pstm_mul_comba.o,fstack-protector-strong
/tls_pstm_sqr_comba.c,D_FORTIFY_SOURCE=2
/tls_pstm_sqr_comba.c,O2
/tls_pstm_sqr_comba.c,fstack-protector-strong
/tls_pstm_sqr_comba.o,D_FORTIFY_SOURCE=2
/tls_pstm_sqr_comba.o,O2
/tls_pstm_sqr_comba.o,fstack-protector-strong
/tls_rsa.c,D_FORTIFY_SOURCE=2
/tls_rsa.c,O2
/tls_rsa.c,fstack-protector-strong
/tls_rsa.o,D_FORTIFY_SOURCE=2
/tls_rsa.o,O2
/tls_rsa.o,fstack-protector-strong
/tmp.c,O2
/tmp.o,O2
/top.c,D_FORTIFY_SOURCE=2
/top.c,O2
/top.c,fstack-protector-strong
/top.o,D_FORTIFY_SOURCE=2
/top.o,O2
/top.o,fstack-protector-strong
/touch.c,D_FORTIFY_SOURCE=2
/touch.c,O2
/touch.c,fstack-protector-strong
/touch.o,D_FORTIFY_SOURCE=2
/touch.o,O2
/touch.o,fstack-protector-strong
/tr.c,D_FORTIFY_SOURCE=2
/tr.c,O2
/tr.c,fstack-protector-strong
/tr.o,D_FORTIFY_SOURCE=2
/tr.o,O2
/tr.o,fstack-protector-strong
/traceroute.c,D_FORTIFY_SOURCE=2
/traceroute.c,O2
/traceroute.c,fstack-protector-strong
/traceroute.o,D_FORTIFY_SOURCE=2
/traceroute.o,O2
/traceroute.o,fstack-protector-strong
/transition.o,PIE
/treesource.c,O2
/treesource.o,O2
/treesource.o,O2
/trim.c,D_FORTIFY_SOURCE=2
/trim.c,O2
/trim.c,fstack-protector-strong
/trim.o,D_FORTIFY_SOURCE=2
/trim.o,O2
/trim.o,fstack-protector-strong
/true.c,D_FORTIFY_SOURCE=2
/true.c,O2
/true.c,fstack-protector-strong
/true.o,D_FORTIFY_SOURCE=2
/true.o,O2
/true.o,fstack-protector-strong
/ts.c,D_FORTIFY_SOURCE=2
/ts.c,O2
/ts.c,fstack-protector-strong
/ts.o,D_FORTIFY_SOURCE=2
/ts.o,O2
/ts.o,fstack-protector-strong
/tty.c,D_FORTIFY_SOURCE=2
/tty.c,O2
/tty.c,fstack-protector-strong
/tty.o,D_FORTIFY_SOURCE=2
/tty.o,O2
/tty.o,fstack-protector-strong
/u_signal_names.c,D_FORTIFY_SOURCE=2
/u_signal_names.c,O2
/u_signal_names.c,fstack-protector-strong
/u_signal_names.o,D_FORTIFY_SOURCE=2
/u_signal_names.o,O2
/u_signal_names.o,fstack-protector-strong
/ubi.c,D_FORTIFY_SOURCE=2
/ubi.c,O2
/ubi.c,fstack-protector-strong
/ubi.o,D_FORTIFY_SOURCE=2
/ubi.o,O2
/ubi.o,fstack-protector-strong
/ublimage.c,O2
/ublimage.o,O2
/ublimage.o,O2
/ublimage.o,O2
/uclass.c,PIE
/uclass.o,PIE
/udp_io.c,D_FORTIFY_SOURCE=2
/udp_io.c,O2
/udp_io.c,fstack-protector-strong
/udp_io.o,D_FORTIFY_SOURCE=2
/udp_io.o,O2
/udp_io.o,fstack-protector-strong
/uidgid_get.c,D_FORTIFY_SOURCE=2
/uidgid_get.c,O2
/uidgid_get.c,fstack-protector-strong
/uidgid_get.o,D_FORTIFY_SOURCE=2
/uidgid_get.o,O2
/uidgid_get.o,fstack-protector-strong
/uk.c,O2
/uk.c,fPIC
/uk.o,O2
/uk.o,O2
/uk.o,fPIC
/uk.o,fPIC
/umount.c,D_FORTIFY_SOURCE=2
/umount.c,O2
/umount.c,fstack-protector-strong
/umount.o,D_FORTIFY_SOURCE=2
/umount.o,O2
/umount.o,fstack-protector-strong
/uname.c,D_FORTIFY_SOURCE=2
/uname.c,O2
/uname.c,fstack-protector-strong
/uname.o,D_FORTIFY_SOURCE=2
/uname.o,O2
/uname.o,fstack-protector-strong
/unicode.c,D_FORTIFY_SOURCE=2
/unicode.c,O2
/unicode.c,fstack-protector-strong
/unicode.o,D_FORTIFY_SOURCE=2
/unicode.o,O2
/unicode.o,fstack-protector-strong
/uniq.c,D_FORTIFY_SOURCE=2
/uniq.c,O2
/uniq.c,fstack-protector-strong
/uniq.o,D_FORTIFY_SOURCE=2
/uniq.o,O2
/uniq.o,fstack-protector-strong
/unlink.c,D_FORTIFY_SOURCE=2
/unlink.c,O2
/unlink.c,fstack-protector-strong
/unlink.o,D_FORTIFY_SOURCE=2
/unlink.o,O2
/unlink.o,fstack-protector-strong
/unlz4.c,PIE
/unlz4.o,PIE
/unsafe_prefix.c,D_FORTIFY_SOURCE=2
/unsafe_prefix.c,O2
/unsafe_prefix.c,fstack-protector-strong
/unsafe_prefix.o,D_FORTIFY_SOURCE=2
/unsafe_prefix.o,O2
/unsafe_prefix.o,fstack-protector-strong
/unsafe_symlink_target.c,D_FORTIFY_SOURCE=2
/unsafe_symlink_target.c,O2
/unsafe_symlink_target.c,fstack-protector-strong
/unsafe_symlink_target.o,D_FORTIFY_SOURCE=2
/unsafe_symlink_target.o,O2
/unsafe_symlink_target.o,fstack-protector-strong
/unzip.c,D_FORTIFY_SOURCE=2
/unzip.c,O2
/unzip.c,PIE
/unzip.c,fstack-protector-strong
/unzip.o,D_FORTIFY_SOURCE=2
/unzip.o,O2
/unzip.o,PIE
/unzip.o,fstack-protector-strong
/update_passwd.c,D_FORTIFY_SOURCE=2
/update_passwd.c,O2
/update_passwd.c,fstack-protector-strong
/update_passwd.o,D_FORTIFY_SOURCE=2
/update_passwd.o,O2
/update_passwd.o,fstack-protector-strong
/uptime.c,D_FORTIFY_SOURCE=2
/uptime.c,O2
/uptime.c,fstack-protector-strong
/uptime.o,D_FORTIFY_SOURCE=2
/uptime.o,O2
/uptime.o,fstack-protector-strong
/usage.c,O2
/usage_pod.c,O2
/usleep.c,D_FORTIFY_SOURCE=2
/usleep.c,O2
/usleep.c,fstack-protector-strong
/usleep.o,D_FORTIFY_SOURCE=2
/usleep.o,O2
/usleep.o,fstack-protector-strong
/util.c,D_FORTIFY_SOURCE=2
/util.c,O2
/util.c,PIE
/util.c,fstack-protector-strong
/util.o,D_FORTIFY_SOURCE=2
/util.o,O2
/util.o,O2
/util.o,PIE
/util.o,fstack-protector-strong
/util.o util.c,D_FORTIFY_SOURCE=2
/util.o util.c,O2
/util.o util.c,fstack-protector-strong
/util_linux.o,O2
/util_linux.o,D_FORTIFY_SOURCE=2
/util_linux.o,fstack-protector-strong
/util_linux.o util_linux.c,D_FORTIFY_SOURCE=2
/util_linux.o util_linux.c,O2
/util_linux.o util_linux.c,fstack-protector-strong
/utils.c,D_FORTIFY_SOURCE=2
/utils.c,O2
/utils.c,fstack-protector-strong
/utils.o,D_FORTIFY_SOURCE=2
/utils.o,O2
/utils.o,fstack-protector-strong
/utmp.c,D_FORTIFY_SOURCE=2
/utmp.c,O2
/utmp.c,fstack-protector-strong
/utmp.o,D_FORTIFY_SOURCE=2
/utmp.o,O2
/utmp.o,fstack-protector-strong
/uuencode.c,D_FORTIFY_SOURCE=2
/uuencode.c,O2
/uuencode.c,fstack-protector-strong
/uuencode.o,D_FORTIFY_SOURCE=2
/uuencode.o,O2
/uuencode.o,fstack-protector-strong
/uuid.c,PIE
/uuid.o,PIE
/verror_msg.c,D_FORTIFY_SOURCE=2
/verror_msg.c,O2
/verror_msg.c,fstack-protector-strong
/verror_msg.o,D_FORTIFY_SOURCE=2
/verror_msg.o,O2
/verror_msg.o,fstack-protector-strong
/version.c,PIE
/version.o,PIE
/vfork_daemon_rexec.c,D_FORTIFY_SOURCE=2
/vfork_daemon_rexec.c,O2
/vfork_daemon_rexec.c,fstack-protector-strong
/vfork_daemon_rexec.o,D_FORTIFY_SOURCE=2
/vfork_daemon_rexec.o,O2
/vfork_daemon_rexec.o,fstack-protector-strong
/vi.c,D_FORTIFY_SOURCE=2
/vi.c,O2
/vi.c,fstack-protector-strong
/vi.o,D_FORTIFY_SOURCE=2
/vi.o,O2
/vi.o,fstack-protector-strong
/virtchnl.c,O2
/virtchnl.c,O2
/virtchnl.c,fPIC
/virtchnl.o,O2
/virtchnl.o,O2
/virtchnl.o,O2
/virtchnl.o,fPIC
/virtchnl.o,fPIC
/vlock.c,D_FORTIFY_SOURCE=2
/vlock.c,O2
/vlock.c,fstack-protector-strong
/vlock.o,D_FORTIFY_SOURCE=2
/vlock.o,O2
/vlock.o,fstack-protector-strong
/volume_id.c,D_FORTIFY_SOURCE=2
/volume_id.c,O2
/volume_id.c,fstack-protector-strong
/volume_id.o,D_FORTIFY_SOURCE=2
/volume_id.o,O2
/volume_id.o,fstack-protector-strong
/vpd.c,fPIC
/vsprintf.c,PIE
/vsprintf.o,PIE
/vybridimage.c,O2
/vybridimage.o,O2
/vybridimage.o,O2
/vybridimage.o,O2
/warn_ignoring_args.c,D_FORTIFY_SOURCE=2
/warn_ignoring_args.c,O2
/warn_ignoring_args.c,fstack-protector-strong
/warn_ignoring_args.o,D_FORTIFY_SOURCE=2
/warn_ignoring_args.o,O2
/warn_ignoring_args.o,fstack-protector-strong
/watch.c,D_FORTIFY_SOURCE=2
/watch.c,O2
/watch.c,fstack-protector-strong
/watch.o,D_FORTIFY_SOURCE=2
/watch.o,O2
/watch.o,fstack-protector-strong
/wc.c,D_FORTIFY_SOURCE=2
/wc.c,O2
/wc.c,fstack-protector-strong
/wc.o,D_FORTIFY_SOURCE=2
/wc.o,O2
/wc.o,fstack-protector-strong
/wfopen.c,D_FORTIFY_SOURCE=2
/wfopen.c,O2
/wfopen.c,fstack-protector-strong
/wfopen.o,D_FORTIFY_SOURCE=2
/wfopen.o,O2
/wfopen.o,fstack-protector-strong
/wfopen_input.c,D_FORTIFY_SOURCE=2
/wfopen_input.c,O2
/wfopen_input.c,fstack-protector-strong
/wfopen_input.o,D_FORTIFY_SOURCE=2
/wfopen_input.o,O2
/wfopen_input.o,fstack-protector-strong
/wget.c,D_FORTIFY_SOURCE=2
/wget.c,O2
/wget.c,fstack-protector-strong
/wget.o,D_FORTIFY_SOURCE=2
/wget.o,O2
/wget.o,fstack-protector-strong
/which.c,D_FORTIFY_SOURCE=2
/which.c,O2
/which.c,fstack-protector-strong
/which.o,D_FORTIFY_SOURCE=2
/which.o,O2
/which.o,fstack-protector-strong
/who.c,D_FORTIFY_SOURCE=2
/who.c,O2
/who.c,fstack-protector-strong
/who.o,D_FORTIFY_SOURCE=2
/who.o,O2
/who.o,fstack-protector-strong
/whoami.c,D_FORTIFY_SOURCE=2
/whoami.c,O2
/whoami.c,fstack-protector-strong
/whoami.o,D_FORTIFY_SOURCE=2
/whoami.o,O2
/whoami.o,fstack-protector-strong
/write.c,D_FORTIFY_SOURCE=2
/write.c,O2
/write.c,fstack-protector-strong
/write.o,D_FORTIFY_SOURCE=2
/write.o,O2
/write.o,fstack-protector-strong
/ws.c,O2
/ws.c,fPIC
/ws.o,O2
/ws.o,O2
/ws.o,fPIC
/ws.o,fPIC
/xargs.c,D_FORTIFY_SOURCE=2
/xargs.c,O2
/xargs.c,fstack-protector-strong
/xargs.o,D_FORTIFY_SOURCE=2
/xargs.o,O2
/xargs.o,fstack-protector-strong
/xatonum.c,D_FORTIFY_SOURCE=2
/xatonum.c,O2
/xatonum.c,fstack-protector-strong
/xatonum.o,D_FORTIFY_SOURCE=2
/xatonum.o,O2
/xatonum.o,fstack-protector-strong
/xconnect.c,D_FORTIFY_SOURCE=2
/xconnect.c,O2
/xconnect.c,fstack-protector-strong
/xconnect.o,D_FORTIFY_SOURCE=2
/xconnect.o,O2
/xconnect.o,fstack-protector-strong
/xfunc_die.c,D_FORTIFY_SOURCE=2
/xfunc_die.c,O2
/xfunc_die.c,fstack-protector-strong
/xfunc_die.o,D_FORTIFY_SOURCE=2
/xfunc_die.o,O2
/xfunc_die.o,fstack-protector-strong
/xfuncs.c,D_FORTIFY_SOURCE=2
/xfuncs.c,O2
/xfuncs.c,fstack-protector-strong
/xfuncs.o,D_FORTIFY_SOURCE=2
/xfuncs.o,O2
/xfuncs.o,fstack-protector-strong
/xfuncs_printf.c,D_FORTIFY_SOURCE=2
/xfuncs_printf.c,O2
/xfuncs_printf.c,fstack-protector-strong
/xfuncs_printf.o,D_FORTIFY_SOURCE=2
/xfuncs_printf.o,O2
/xfuncs_printf.o,fstack-protector-strong
/xgetcwd.c,D_FORTIFY_SOURCE=2
/xgetcwd.c,O2
/xgetcwd.c,fstack-protector-strong
/xgetcwd.o,D_FORTIFY_SOURCE=2
/xgetcwd.o,O2
/xgetcwd.o,fstack-protector-strong
/xgethostbyname.c,D_FORTIFY_SOURCE=2
/xgethostbyname.c,O2
/xgethostbyname.c,fstack-protector-strong
/xgethostbyname.o,D_FORTIFY_SOURCE=2
/xgethostbyname.o,O2
/xgethostbyname.o,fstack-protector-strong
/ximg.c,PIE
/ximg.o,PIE
/xreadlink.c,D_FORTIFY_SOURCE=2
/xreadlink.c,O2
/xreadlink.c,fstack-protector-strong
/xreadlink.o,D_FORTIFY_SOURCE=2
/xreadlink.o,O2
/xreadlink.o,fstack-protector-strong
/xrealloc_vector.c,D_FORTIFY_SOURCE=2
/compilation_file,flag
/ -c cli_client.c -o cli_client.o,O2
