compilation_file,flag
/.wfopen_input.o,O2
/.wfopen_input.o,fstack-protector-strong
/.wget.o,D_FORTIFY_SOURCE=2
/.wget.o,O2
/.wget.o,fstack-protector-strong
/.which.o,D_FORTIFY_SOURCE=2
/.which.o,O2
/.which.o,fstack-protector-strong
/.who.o,D_FORTIFY_SOURCE=2
/.who.o,O2
/.who.o,fstack-protector-strong
/.whoami.o,D_FORTIFY_SOURCE=2
/.whoami.o,O2
/.whoami.o,fstack-protector-strong
/.write.o,D_FORTIFY_SOURCE=2
/.write.o,O2
/.write.o,fstack-protector-strong
/.xargs.o,D_FORTIFY_SOURCE=2
/.xargs.o,O2
/.xargs.o,fstack-protector-strong
/.xatonum.o,D_FORTIFY_SOURCE=2
/.xatonum.o,O2
/.xatonum.o,fstack-protector-strong
/.xconnect.o,D_FORTIFY_SOURCE=2
/.xconnect.o,O2
/.xconnect.o,fstack-protector-strong
/.xfunc_die.o,D_FORTIFY_SOURCE=2
/.xfunc_die.o,O2
/.xfunc_die.o,fstack-protector-strong
/.xfuncs.o,D_FORTIFY_SOURCE=2
/.xfuncs.o,O2
/.xfuncs.o,fstack-protector-strong
/.xfuncs_printf.o,D_FORTIFY_SOURCE=2
/.xfuncs_printf.o,O2
/.xfuncs_printf.o,fstack-protector-strong
/.xgetcwd.o,D_FORTIFY_SOURCE=2
/.xgetcwd.o,O2
/.xgetcwd.o,fstack-protector-strong
/.xgethostbyname.o,D_FORTIFY_SOURCE=2
/.xgethostbyname.o,O2
/.xgethostbyname.o,fstack-protector-strong
/.ximg.o,PIE
/.ximg.o,fstack-protector-strong
/.xreadlink.o,D_FORTIFY_SOURCE=2
/.xreadlink.o,O2
/.xreadlink.o,fstack-protector-strong
/.xrealloc_vector.o,D_FORTIFY_SOURCE=2
/.xrealloc_vector.o,O2
/.xrealloc_vector.o,fstack-protector-strong
/.xregcomp.o,D_FORTIFY_SOURCE=2
/.xregcomp.o,O2
/.xregcomp.o,fstack-protector-strong
/.xyzModem.o,PIE
/.xyzModem.o,fstack-protector-strong
/.yes.o,D_FORTIFY_SOURCE=2
/.yes.o,O2
/.yes.o,fstack-protector-strong
/.zlib.o,PIE
/.zlib.o,fstack-protector-strong
/.zynqimage.o,O2
/.zynqmpbif.o,O2
/.zynqmpimage.o,O2
/AdvisoryManager.c,D_FORTIFY_SOURCE=2
/AdvisoryManager.c,O2
/AdvisoryManager.c,O3
/AdvisoryManager.c,fPIC
/AdvisoryManager.c,fstack-protector-strong
/AdvisoryManager.cpp.o,D_FORTIFY_SOURCE=2
/AdvisoryManager.cpp.o,O2
/AdvisoryManager.cpp.o,O3
/AdvisoryManager.cpp.o,fPIC
/AdvisoryManager.cpp.o,fstack-protector-strong
/AdvisoryManager.cpp.o,relro
/App.c,D_FORTIFY_SOURCE=2
/App.c,O2
/App.c,O3
/App.c,PIE
/App.c,fPIC
/App.c,fstack-protector-strong
/App.cpp.o,D_FORTIFY_SOURCE=2
/App.cpp.o,O2
/App.cpp.o,O3
/App.cpp.o,PIE
/App.cpp.o,fPIC
/App.cpp.o,fstack-protector-strong
/App.cpp.o,relro
/ArgParser.c,D_FORTIFY_SOURCE=2
/ArgParser.c,O2
/ArgParser.c,O3
/ArgParser.c,fPIC
/ArgParser.c,fstack-protector-strong
/ArgParser.cpp.o,D_FORTIFY_SOURCE=2
/ArgParser.cpp.o,O2
/ArgParser.cpp.o,O3
/ArgParser.cpp.o,fPIC
/ArgParser.cpp.o,fstack-protector-strong
/ArgParser.cpp.o,relro
/Args.c,D_FORTIFY_SOURCE=2
/Args.c,O2
/Args.c,O3
/Args.c,fPIC
/Args.c,fstack-protector-strong
/Args.cpp.o,D_FORTIFY_SOURCE=2
/Args.cpp.o,O2
/Args.cpp.o,O3
/Args.cpp.o,fPIC
/Args.cpp.o,fstack-protector-strong
/Args.cpp.o,relro
/CLI_result.c,D_FORTIFY_SOURCE=2
/CLI_result.c,O2
/CLI_result.c,O3
/CLI_result.c,fPIC
/CLI_result.c,fstack-protector-strong
/CLI_result.c.o,D_FORTIFY_SOURCE=2
/CLI_result.c.o,O2
/CLI_result.c.o,O3
/CLI_result.c.o,fPIC
/CLI_result.c.o,fstack-protector-strong
/CLI_result.c.o,relro
/Command.c,D_FORTIFY_SOURCE=2
/Command.c,O2
/Command.c,O3
/Command.c,fPIC
/Command.c,fstack-protector-strong
/Command.cpp.o,D_FORTIFY_SOURCE=2
/Command.cpp.o,O2
/Command.cpp.o,O3
/Command.cpp.o,fPIC
/Command.cpp.o,fstack-protector-strong
/Command.cpp.o,relro
/CommandExecutor.c,D_FORTIFY_SOURCE=2
/CommandExecutor.c,O2
/CommandExecutor.c,O3
/CommandExecutor.c,fPIC
/CommandExecutor.c,fstack-protector-strong
/CommandExecutor.cpp.o,D_FORTIFY_SOURCE=2
/CommandExecutor.cpp.o,O2
/CommandExecutor.cpp.o,O3
/CommandExecutor.cpp.o,fPIC
/CommandExecutor.cpp.o,fstack-protector-strong
/CommandExecutor.cpp.o,relro
/CommandGetLinkStatus.c,D_FORTIFY_SOURCE=2
/CommandGetLinkStatus.c,O2
/CommandGetLinkStatus.c,O3
/CommandGetLinkStatus.c,fPIC
/CommandGetLinkStatus.c,fstack-protector-strong
/CommandGetLinkStatus.cpp.o,D_FORTIFY_SOURCE=2
/CommandGetLinkStatus.cpp.o,O2
/CommandGetLinkStatus.cpp.o,O3
/CommandGetLinkStatus.cpp.o,fPIC
/CommandGetLinkStatus.cpp.o,fstack-protector-strong
/CommandGetLinkStatus.cpp.o,relro
/CommandGetPhyCapabilities.c,D_FORTIFY_SOURCE=2
/CommandGetPhyCapabilities.c,O2
/CommandGetPhyCapabilities.c,O3
/CommandGetPhyCapabilities.c,fPIC
/CommandGetPhyCapabilities.c,fstack-protector-strong
/CommandGetPhyCapabilities.cpp.o,D_FORTIFY_SOURCE=2
/CommandGetPhyCapabilities.cpp.o,O2
/CommandGetPhyCapabilities.cpp.o,O3
/CommandGetPhyCapabilities.cpp.o,fPIC
/CommandGetPhyCapabilities.cpp.o,fstack-protector-strong
/CommandGetPhyCapabilities.cpp.o,relro
/CommandGetPortState.c,D_FORTIFY_SOURCE=2
/CommandGetPortState.c,O2
/CommandGetPortState.c,O3
/CommandGetPortState.c,fPIC
/CommandGetPortState.c,fstack-protector-strong
/CommandGetPortState.cpp.o,D_FORTIFY_SOURCE=2
/CommandGetPortState.cpp.o,O2
/CommandGetPortState.cpp.o,O3
/CommandGetPortState.cpp.o,fPIC
/CommandGetPortState.cpp.o,fstack-protector-strong
/CommandGetPortState.cpp.o,relro
/CommandGetSnr.c,D_FORTIFY_SOURCE=2
/CommandGetSnr.c,O2
/CommandGetSnr.c,O3
/CommandGetSnr.c,fPIC
/CommandGetSnr.c,fstack-protector-strong
/CommandGetSnr.cpp.o,D_FORTIFY_SOURCE=2
/CommandGetSnr.cpp.o,O2
/CommandGetSnr.cpp.o,O3
/CommandGetSnr.cpp.o,fPIC
/CommandGetSnr.cpp.o,fstack-protector-strong
/CommandGetSnr.cpp.o,relro
/CommandGetTemperature.c,D_FORTIFY_SOURCE=2
/CommandGetTemperature.c,O2
/CommandGetTemperature.c,O3
/CommandGetTemperature.c,fPIC
/CommandGetTemperature.c,fstack-protector-strong
/CommandGetTemperature.cpp.o,D_FORTIFY_SOURCE=2
/CommandGetTemperature.cpp.o,O2
/CommandGetTemperature.cpp.o,O3
/CommandGetTemperature.cpp.o,fPIC
/CommandGetTemperature.cpp.o,fstack-protector-strong
/CommandGetTemperature.cpp.o,relro
/CommandSetPhyCapabilities.c,D_FORTIFY_SOURCE=2
/CommandSetPhyCapabilities.c,O2
/CommandSetPhyCapabilities.c,O3
/CommandSetPhyCapabilities.c,fPIC
/CommandSetPhyCapabilities.c,fstack-protector-strong
/CommandSetPhyCapabilities.cpp.o,D_FORTIFY_SOURCE=2
/CommandSetPhyCapabilities.cpp.o,O2
/CommandSetPhyCapabilities.cpp.o,O3
/CommandSetPhyCapabilities.cpp.o,fPIC
/CommandSetPhyCapabilities.cpp.o,fstack-protector-strong
/CommandSetPhyCapabilities.cpp.o,relro
/CommandStartBERTest.c,D_FORTIFY_SOURCE=2
/CommandStartBERTest.c,O2
/CommandStartBERTest.c,O3
/CommandStartBERTest.c,fPIC
/CommandStartBERTest.c,fstack-protector-strong
/CommandStartBERTest.cpp.o,D_FORTIFY_SOURCE=2
/CommandStartBERTest.cpp.o,O2
/CommandStartBERTest.cpp.o,O3
/CommandStartBERTest.cpp.o,fPIC
/CommandStartBERTest.cpp.o,fstack-protector-strong
/CommandStartBERTest.cpp.o,relro
/DcqlHandler.c,D_FORTIFY_SOURCE=2
/DcqlHandler.c,O2
/DcqlHandler.c,O3
/DcqlHandler.c,fPIC
/DcqlHandler.c,fstack-protector-strong
/DcqlHandler.cpp.o,D_FORTIFY_SOURCE=2
/DcqlHandler.cpp.o,O2
/DcqlHandler.cpp.o,O3
/DcqlHandler.cpp.o,fPIC
/DcqlHandler.cpp.o,fstack-protector-strong 
/DcqlHandler.cpp.o,relro
/EFuse.c,D_FORTIFY_SOURCE=2
/EFuse.c,O2
/EFuse.c,O3
/EFuse.c,PIE
/EFuse.c,fPIC
/EFuse.c,fstack-protector-strong
/EFuse.cpp.o,D_FORTIFY_SOURCE=2
/EFuse.cpp.o,O2
/EFuse.cpp.o,O3
/EFuse.cpp.o,PIE
/EFuse.cpp.o,fPIC
/EFuse.cpp.o,fstack-protector-strong
/EFuse.cpp.o,relro
/EFuseCommon.c,D_FORTIFY_SOURCE=2
/EFuseCommon.c,O2
/EFuseCommon.c,O3
/EFuseCommon.c,PIE
/EFuseCommon.c,fPIC
/EFuseCommon.c,fstack-protector-strong
/EFuseCommon.cpp.o,D_FORTIFY_SOURCE=2
/EFuseCommon.cpp.o,O2
/EFuseCommon.cpp.o,O3
/EFuseCommon.cpp.o,PIE
/EFuseCommon.cpp.o,fPIC
/EFuseCommon.cpp.o,fstack-protector-strong
/EFuseCommon.cpp.o,relro
/EFuseMgr.c,D_FORTIFY_SOURCE=2
/EFuseMgr.c,O2
/EFuseMgr.c,O3
/EFuseMgr.c,PIE
/EFuseMgr.c,fPIC
/EFuseMgr.c,fstack-protector-strong
/EFuseMgr.cpp.o,D_FORTIFY_SOURCE=2
/EFuseMgr.cpp.o,O2
/EFuseMgr.cpp.o,O3
/EFuseMgr.cpp.o,PIE
/EFuseMgr.cpp.o,fPIC
/EFuseMgr.cpp.o,fstack-protector-strong
/EFuseMgr.cpp.o,relro
/EFuseRule.c,D_FORTIFY_SOURCE=2
/EFuseRule.c,O2
/EFuseRule.c,O3
/EFuseRule.c,PIE
/EFuseRule.c,fPIC
/EFuseRule.c,fstack-protector-strong
/EFuseRule.cpp.o,D_FORTIFY_SOURCE=2
/EFuseRule.cpp.o,O2
/EFuseRule.cpp.o,O3
/EFuseRule.cpp.o,PIE
/EFuseRule.cpp.o,fPIC
/EFuseRule.cpp.o,fstack-protector-strong
/EFuseRule.cpp.o,relro
/EFuseValidator.c,D_FORTIFY_SOURCE=2
/EFuseValidator.c,O2
/EFuseValidator.c,O3
/EFuseValidator.c,PIE
/EFuseValidator.c,fPIC
/EFuseValidator.c,fstack-protector-strong
/EFuseValidator.cpp.o,D_FORTIFY_SOURCE=2
/EFuseValidator.cpp.o,O2
/EFuseValidator.cpp.o,O3
/EFuseValidator.cpp.o,PIE
/EFuseValidator.cpp.o,fPIC
/EFuseValidator.cpp.o,fstack-protector-strong
/EFuseValidator.cpp.o,relro
/I2CHandler.c,D_FORTIFY_SOURCE=2
/I2CHandler.c,O2
/I2CHandler.c,O3
/I2CHandler.c,fPIC
/I2CHandler.c,fstack-protector-strong
/I2CHandler.cpp.o,D_FORTIFY_SOURCE=2
/I2CHandler.cpp.o,O2
/I2CHandler.cpp.o,O3
/I2CHandler.cpp.o,fPIC
/I2CHandler.cpp.o,fstack-protector-strong
/I2CHandler.cpp.o,relro
/I2C_app.c,fPIC
/ISetCli.c,D_FORTIFY_SOURCE=2
/ISetCli.c,O2
/ISetCli.c,O3
/ISetCli.c,fPIC
/ISetCli.c,fstack-protector-strong
/ISetCli.cpp.o,D_FORTIFY_SOURCE=2
/ISetCli.cpp.o,O2
/ISetCli.cpp.o,O3
/ISetCli.cpp.o,fPIC
/ISetCli.cpp.o,fstack-protector-strong
/ISetCli.cpp.o,relro
/Ioctl.c,D_FORTIFY_SOURCE=2
/Ioctl.c,O2
/Ioctl.c,O3
/Ioctl.c,fPIC
/Ioctl.c,fstack-protector-strong
/Ioctl.cpp.o,D_FORTIFY_SOURCE=2
/Ioctl.cpp.o,O2
/Ioctl.cpp.o,O3
/Ioctl.cpp.o,fPIC
/Ioctl.cpp.o,fstack-protector-strong
/Ioctl.cpp.o,relro
/JsonWriter.c,D_FORTIFY_SOURCE=2
/JsonWriter.c,O2
/JsonWriter.c,O3
/JsonWriter.c,fPIC
/JsonWriter.c,fstack-protector-strong
/JsonWriter.cpp.o,D_FORTIFY_SOURCE=2
/JsonWriter.cpp.o,O2
/JsonWriter.cpp.o,O3
/JsonWriter.cpp.o,fPIC
/JsonWriter.cpp.o,fstack-protector-strong
/JsonWriter.cpp.o,relro
/Logger.c,D_FORTIFY_SOURCE=2
/Logger.c,O2
/Logger.c,O3
/Logger.c,PIE
/Logger.c,fPIC
/Logger.c,fstack-protector-strong
/Logger.cpp.o,D_FORTIFY_SOURCE=2
/Logger.cpp.o,O2
/Logger.cpp.o,O3
/Logger.cpp.o,PIE
/Logger.cpp.o,fPIC
/Logger.cpp.o,fstack-protector-strong
/Logger.cpp.o,relro
/lzmadec.c,PIE
/lzmadec.o,PIE
/LzmaDec.c,PIE
/LzmaDec.c,fstack-protector-strong
/LzmaDec.o,PIE
/LzmaDec.o,fstack-protector-strong
/LzmaTools.c,PIE
/LzmaTools.c,fstack-protector-strong
/LzmaTools.o,PIE
/LzmaTools.o,fstack-protector-strong
/PhyTypes.c,D_FORTIFY_SOURCE=2
/PhyTypes.c,O2
/PhyTypes.c,O3
/PhyTypes.c,fPIC
/PhyTypes.c,fstack-protector-strong
/PhyTypes.cpp.o,D_FORTIFY_SOURCE=2
/PhyTypes.cpp.o,O2
/PhyTypes.cpp.o,O3
/PhyTypes.cpp.o,fPIC
/PhyTypes.cpp.o,fstack-protector-strong
/PhyTypes.cpp.o,relro
/RangeValidators.c,D_FORTIFY_SOURCE=2
/RangeValidators.c,O2
/RangeValidators.c,O3
/RangeValidators.c,fPIC
/RangeValidators.c,fstack-protector-strong
/RangeValidators.cpp.o,D_FORTIFY_SOURCE=2
/RangeValidators.cpp.o,O2
/RangeValidators.cpp.o,O3
/RangeValidators.cpp.o,fPIC
/RangeValidators.cpp.o,fstack-protector-strong
/RangeValidators.cpp.o,relro
/ReceiverI2C.c,D_FORTIFY_SOURCE=2
/ReceiverI2C.c,O2
/ReceiverI2C.c,O3
/ReceiverI2C.c,fPIC
/ReceiverI2C.c,fstack-protector-strong
/ReceiverI2C.cpp.o,D_FORTIFY_SOURCE=2
/ReceiverI2C.cpp.o,O2
/ReceiverI2C.cpp.o,O3
/ReceiverI2C.cpp.o,fPIC
/ReceiverI2C.cpp.o,fstack-protector-strong
/ReceiverI2C.cpp.o,relro
/ReceiverLink.c,D_FORTIFY_SOURCE=2
/ReceiverLink.c,O2
/ReceiverLink.c,O3
/ReceiverLink.c,fPIC
/ReceiverLink.c,fstack-protector-strong
/ReceiverLink.cpp.o,D_FORTIFY_SOURCE=2
/ReceiverLink.cpp.o,O2
/ReceiverLink.cpp.o,O3
/ReceiverLink.cpp.o,fPIC
/ReceiverLink.cpp.o,fstack-protector-strong
/ReceiverLink.cpp.o,relro
/ReceiverSystem.c,D_FORTIFY_SOURCE=2
/ReceiverSystem.c,O2
/ReceiverSystem.c,O3
/ReceiverSystem.c,fPIC
/ReceiverSystem.c,fstack-protector-strong
/ReceiverSystem.cpp.o,D_FORTIFY_SOURCE=2
/ReceiverSystem.cpp.o,O2
/ReceiverSystem.cpp.o,O3
/ReceiverSystem.cpp.o,fPIC
/ReceiverSystem.cpp.o,fstack-protector-strong
/ReceiverSystem.cpp.o,relro
/ResponseProcessor.c,D_FORTIFY_SOURCE=2
/ResponseProcessor.c,O2
/ResponseProcessor.c,O3
/ResponseProcessor.c,fPIC
/ResponseProcessor.c,fstack-protector-strong
/ResponseProcessor.cpp.o,D_FORTIFY_SOURCE=2
/ResponseProcessor.cpp.o,O2
/ResponseProcessor.cpp.o,O3
/ResponseProcessor.cpp.o,fPIC
/ResponseProcessor.cpp.o,fstack-protector-strong
/ResponseProcessor.cpp.o,relro
/ValueFlagEx.c,D_FORTIFY_SOURCE=2
/ValueFlagEx.c,O2
/ValueFlagEx.c,O3
/ValueFlagEx.c,fPIC
/ValueFlagEx.c,fstack-protector-strong
/ValueFlagEx.cpp.o,D_FORTIFY_SOURCE=2
/ValueFlagEx.cpp.o,O2
/ValueFlagEx.cpp.o,O3
/ValueFlagEx.cpp.o,fPIC
/ValueFlagEx.cpp.o,fstack-protector-strong
/ValueFlagEx.cpp.o,relro
/ValueFlagListEx.c,D_FORTIFY_SOURCE=2
/ValueFlagListEx.c,O2
/ValueFlagListEx.c,O3
/ValueFlagListEx.c,fPIC
/ValueFlagListEx.c,fstack-protector-strong
/ValueFlagListEx.cpp.o,D_FORTIFY_SOURCE=2
/ValueFlagListEx.cpp.o,O2
/ValueFlagListEx.cpp.o,O3
/ValueFlagListEx.cpp.o,fPIC
/ValueFlagListEx.cpp.o,fstack-protector-strong
/ValueFlagListEx.cpp.o,relro
/ValueProcessor.c,D_FORTIFY_SOURCE=2
/ValueProcessor.c,O2
/ValueProcessor.c,O3
/ValueProcessor.c,fPIC
/ValueProcessor.c,fstack-protector-strong
/ValueProcessor.cpp.o,D_FORTIFY_SOURCE=2
/ValueProcessor.cpp.o,O2
/ValueProcessor.cpp.o,O3
/ValueProcessor.cpp.o,fPIC
/ValueProcessor.cpp.o,fstack-protector-strong
/ValueProcessor.cpp.o,relro
/abuf.c,PIE
/abuf.c,fstack-protector-strong
/abuf.o,PIE
/abuf.o,fstack-protector-strong
/acc_lib.c,fPIC
/action.c,D_FORTIFY_SOURCE=2
/action.c,O2
/action.c,fPIC
/action.c,fstack-protector-strong
/action.c.o,D_FORTIFY_SOURCE=2
/action.c.o,O2
/action.c.o,fPIC
/action.c.o,fstack-protector-strong
/addgroup.c,D_FORTIFY_SOURCE=2
/addgroup.c,O2
/addgroup.c,fstack-protector-strong
/addgroup.o,D_FORTIFY_SOURCE=2
/addgroup.o,O2
/addgroup.o,fstack-protector-strong
/adduser.c,D_FORTIFY_SOURCE=2
/adduser.c,O2
/adduser.c,fstack-protector-strong
/adduser.o,D_FORTIFY_SOURCE=2
/adduser.o,O2
/adduser.o,fstack-protector-strong
/aes-decrypt.c,O2
/aes-decrypt.o,O2
/aes-encrypt.c,O2
/aes-encrypt.o,O2
/agent.o,D_FORTIFY_SOURCE=2
/agent.o,O2
/agent.o,fstack-protector-strong
/agent.o agent.c,D_FORTIFY_SOURCE=2
/agent.o agent.c,O2
/agent.o agent.c,fstack-protector-strong
/aisimage.c,O2
/aisimage.o,O2
/applet_tables.c,O2
/appletlib.c,D_FORTIFY_SOURCE=2
/appletlib.c,O2
/appletlib.c,fstack-protector-strong
/appletlib.o,D_FORTIFY_SOURCE=2
/appletlib.o,O2
/appletlib.o,fstack-protector-strong
/applets.c,D_FORTIFY_SOURCE=2
/applets.c,O2
/applets.c,fstack-protector-strong
/applets.o,D_FORTIFY_SOURCE=2
/applets.o,O2
/applets.o,fstack-protector-strong
/ares.c,fPIC
/arp.c,PIE
/arp.c,fstack-protector-strong
/arp.o,PIE
/arp.o,fstack-protector-strong
/arpping.c,D_FORTIFY_SOURCE=2
/arpping.c,O2
/arpping.c,fstack-protector-strong
/arpping.o,D_FORTIFY_SOURCE=2
/arpping.o,O2
/arpping.o,fstack-protector-strong
/ash.c,D_FORTIFY_SOURCE=2
/ash.c,O2
/ash.c,fstack-protector-strong
/ash.o,D_FORTIFY_SOURCE=2
/ash.o,O2
/ash.o,fstack-protector-strong
/ash_ptr_hack.c,D_FORTIFY_SOURCE=2
/ash_ptr_hack.c,O2
/ash_ptr_hack.c,fstack-protector-strong
/ash_ptr_hack.o,D_FORTIFY_SOURCE=2
/ash_ptr_hack.o,O2
/ash_ptr_hack.o,fstack-protector-strong
/ask_confirmation.c,D_FORTIFY_SOURCE=2
/ask_confirmation.c,O2
/ask_confirmation.c,fstack-protector-strong
/ask_confirmation.o,D_FORTIFY_SOURCE=2
/ask_confirmation.o,O2
/ask_confirmation.o,fstack-protector-strong
/asm-offsets.c,PIE
/asm-offsets.c,fstack-protector-strong
/atmelimage.c,O2
/atmelimage.o,O2
/attr.c,PIE
/attr.c,fstack-protector-strong
/attr.o,PIE
/attr.o,fstack-protector-strong
/auto.c,O2
/auto.c,PIE
/auto_string.c,D_FORTIFY_SOURCE=2
/auto_string.c,O2
/auto_string.c,fstack-protector-strong
/auto_string.o,D_FORTIFY_SOURCE=2
/auto_string.o,O2
/auto_string.o,fstack-protector-strong
/autoboot.c,PIE
/autoboot.c,fstack-protector-strong
/autoboot.o,PIE
/autoboot.o,fstack-protector-strong
/awk.c,D_FORTIFY_SOURCE=2
/awk.c,O2
/awk.c,fstack-protector-strong
/awk.o,D_FORTIFY_SOURCE=2
/awk.o,O2
/awk.o,fstack-protector-strong
/basename.c,D_FORTIFY_SOURCE=2
/basename.c,O2
/basename.c,fstack-protector-strong
/basename.o,D_FORTIFY_SOURCE=2
/basename.o,O2
/basename.o,fstack-protector-strong
/bb_askpass.c,D_FORTIFY_SOURCE=2
/bb_askpass.c,O2
/bb_askpass.c,fstack-protector-strong
/bb_askpass.o,D_FORTIFY_SOURCE=2
/bb_askpass.o,O2
/bb_askpass.o,fstack-protector-strong
/bb_bswap_64.c,D_FORTIFY_SOURCE=2
/bb_bswap_64.c,O2
/bb_bswap_64.c,fstack-protector-strong
/bb_bswap_64.o,D_FORTIFY_SOURCE=2
/bb_bswap_64.o,O2
/bb_bswap_64.o,fstack-protector-strong
/bb_cat.c,D_FORTIFY_SOURCE=2
/bb_cat.c,O2
/bb_cat.c,fstack-protector-strong
/bb_cat.o,D_FORTIFY_SOURCE=2
/bb_cat.o,O2
/bb_cat.o,fstack-protector-strong
/bb_do_delay.c,D_FORTIFY_SOURCE=2
/bb_do_delay.c,O2
/bb_do_delay.c,fstack-protector-strong
/bb_do_delay.o,D_FORTIFY_SOURCE=2
/bb_do_delay.o,O2
/bb_do_delay.o,fstack-protector-strong
/bb_getgroups.c,D_FORTIFY_SOURCE=2
/bb_getgroups.c,O2
/bb_getgroups.c,fstack-protector-strong
/bb_getgroups.o,D_FORTIFY_SOURCE=2
/bb_getgroups.o,O2
/bb_getgroups.o,fstack-protector-strong
/bb_getsockname.c,D_FORTIFY_SOURCE=2
/bb_getsockname.c,O2
/bb_getsockname.c,fstack-protector-strong
/bb_getsockname.o,D_FORTIFY_SOURCE=2
/bb_getsockname.o,O2
/bb_getsockname.o,fstack-protector-strong
/bb_pwd.c,D_FORTIFY_SOURCE=2
/bb_pwd.c,O2
/bb_pwd.c,fstack-protector-strong
/bb_pwd.o,D_FORTIFY_SOURCE=2
/bb_pwd.o,O2
/bb_pwd.o,fstack-protector-strong
/bb_qsort.c,D_FORTIFY_SOURCE=2
/bb_qsort.c,O2
/bb_qsort.c,fstack-protector-strong
/bb_qsort.o,D_FORTIFY_SOURCE=2
/bb_qsort.o,O2
/bb_qsort.o,fstack-protector-strong
/bb_strtonum.c,D_FORTIFY_SOURCE=2
/bb_strtonum.c,O2
/bb_strtonum.c,fstack-protector-strong
/bb_strtonum.o,D_FORTIFY_SOURCE=2
/bb_strtonum.o,O2
/bb_strtonum.o,fstack-protector-strong
/bbunzip.c,D_FORTIFY_SOURCE=2
/bbunzip.c,O2
/bbunzip.c,fstack-protector-strong
/bbunzip.o,D_FORTIFY_SOURCE=2
/bbunzip.o,O2
/bbunzip.o,fstack-protector-strong
/bc.c,D_FORTIFY_SOURCE=2
/bc.c,O2
/bc.c,fstack-protector-strong
/bc.o,D_FORTIFY_SOURCE=2
/bc.o,O2
/bc.o,fstack-protector-strong
/bcrypt.c,O2
/bcrypt.c,O3
/bcrypt.c,fPIC
/bcrypt.o,O2
/bcrypt.o,O3
/bcrypt.o,fPIC
/bcrypt_pbkdf.c,O2
/bcrypt_pbkdf.c,fPIC
/bcrypt_pbkdf.o,O2
/bcrypt_pbkdf.o,fPIC
/bdinfo.c,PIE
/bdinfo.c,fstack-protector-strong
/bdinfo.o,PIE
/bdinfo.o,fstack-protector-strong
/blf.c,O2
/blf.c,O3
/blf.c,fPIC
/blf.o,O2
/blf.o,O3
/blf.o,fPIC
/blk-uclass.c,PIE
/blk-uclass.c,fstack-protector-strong
/blk-uclass.o,PIE
/blk-uclass.o,fstack-protector-strong
/blk_common.c,PIE
/blk_common.c,fstack-protector-strong
/blk_common.o,PIE
/blk_common.o,fstack-protector-strong
/blkcache.c,PIE
/blkcache.c,fstack-protector-strong
/blkcache.o,PIE
/blkcache.o,fstack-protector-strong
/blkid.c,D_FORTIFY_SOURCE=2
/blkid.c,O2
/blkid.c,fstack-protector-strong
/blkid.o,D_FORTIFY_SOURCE=2
/blkid.o,O2
/blkid.o,fstack-protector-strong
/board_f.c,PIE
/board_f.c,fstack-protector-strong
/board_f.o,PIE
/board_f.o,fstack-protector-strong
/board_info.c,PIE
/board_info.c,fstack-protector-strong
/board_info.o,PIE
/board_info.o,fstack-protector-strong
/board_init.c,PIE
/board_init.c,fstack-protector-strong
/board_init.o,PIE
/board_init.o,fstack-protector-strong
/board_r.c,PIE
/board_r.c,fstack-protector-strong
/board_r.o,PIE
/board_r.o,fstack-protector-strong
/boot.c,PIE
/boot.c,fstack-protector-strong
/boot.o,PIE
/boot.o,fstack-protector-strong
/boot_fit.c,PIE
/boot_fit.c,fstack-protector-strong
/boot_fit.o,PIE
/boot_fit.o,fstack-protector-strong
/bootefi.c,PIE
/bootefi.o,PIE
/booti.c,PIE
/booti.c,fstack-protector-strong
/booti.o,PIE
/booti.o,fstack-protector-strong
/bootm-fdt.c,PIE
/bootm-fdt.c,fstack-protector-strong
/bootm-fdt.o,PIE
/bootm-fdt.o,fstack-protector-strong
/bootm.c,O2
/bootm.c,PIE
/bootm.c,fstack-protector-strong
/bootm.o,O2
/bootm.o,PIE
/bootm.o,fstack-protector-strong
/bootm_os.c,PIE
/bootm_os.c,fstack-protector-strong
/bootm_os.o,PIE
/bootm_os.o,fstack-protector-strong
/bootp.c,PIE
/bootp.c,fstack-protector-strong
/bootp.o,PIE
/bootp.o,fstack-protector-strong
/btrfs.c,D_FORTIFY_SOURCE=2
/btrfs.c,O2
/btrfs.c,fstack-protector-strong
/btrfs.o,D_FORTIFY_SOURCE=2
/btrfs.o,O2
/btrfs.o,fstack-protector-strong
/built-in.o,D_FORTIFY_SOURCE=2
/built-in.o,O2
/built-in.o,fstack-protector-strong
/built-in.o,relro
/bzip2.c,D_FORTIFY_SOURCE=2
/bzip2.c,O2
/bzip2.c,fstack-protector-strong
/bzip2.o,D_FORTIFY_SOURCE=2
/bzip2.o,O2
/bzip2.o,fstack-protector-strong
/cache.c,PIE
/cache.c,fstack-protector-strong
/cache.o,PIE
/cache.o,fstack-protector-strong
/cache_v8.c,PIE
/cache_v8.c,fstack-protector-strong
/cache_v8.o,PIE
/cache_v8.o,fstack-protector-strong
/callback.c,PIE
/callback.c,fstack-protector-strong
/callback.o,PIE
/callback.o,fstack-protector-strong
/cat.c,D_FORTIFY_SOURCE=2
/cat.c,O2
/cat.c,fstack-protector-strong
/cat.o,D_FORTIFY_SOURCE=2
/cat.o,O2
/cat.o,fstack-protector-strong
